long,lat,drive
41.170815,-8.610957,804
41.170104,-8.610372,804
41.169753,-8.611173,804
41.169771,-8.611218,804
41.169798,-8.611227,804
41.169798,-8.61129,804
41.169789,-8.611317,804
41.148018,-8.61984,805
41.147865,-8.619993,805
41.148153,-8.620605,805
41.149431,-8.620893,805
41.149494,-8.620911,805
41.149521,-8.620911,805
41.150529,-8.621064,805
41.151087,-8.621163,805
41.151654,-8.621307,805
41.152077,-8.621001,805
41.152338,-8.620821,805
41.152419,-8.620785,805
41.15304,-8.620947,805
41.154291,-8.621019,805
41.155101,-8.620911,805
41.155524,-8.620587,805
41.155299,-8.6193,805
41.155056,-8.61777,805
41.154651,-8.615853,805
41.154264,-8.613945,805
41.1543,-8.613684,805
41.15412,-8.613261,805
41.153985,-8.613297,805
41.153742,-8.612937,805
41.154282,-8.611992,805
41.15601,-8.61192,805
41.157072,-8.611344,805
41.157324,-8.609499,805
41.158314,-8.608761,805
41.159799,-8.60805,805
41.160411,-8.60778,805
41.163633,-8.606448,805
41.165928,-8.606394,805
41.168115,-8.60643,805
41.16987,-8.605746,805
41.171373,-8.603883,805
41.171202,-8.601363,805
41.17149,-8.597889,805
41.17158,-8.59455,805
41.170374,-8.592633,805
41.169033,-8.590527,805
41.167476,-8.587917,805
41.166486,-8.584857,805
41.161185,-8.621091,805
41.160402,-8.621721,805
41.165082,-8.582625,805
41.163291,-8.581959,805
41.163849,-8.58042,805
41.164803,-8.578629,805
41.166648,-8.576613,805
41.168079,-8.574309,805
41.169285,-8.572248,805
41.169501,-8.571483,805
41.169483,-8.571474,805
41.150781,-8.614728,806
41.150889,-8.614728,806
41.151483,-8.614449,806
41.151969,-8.613837,806
41.152797,-8.613666,806
41.15322,-8.613531,806
41.153346,-8.613495,806
41.153391,-8.613522,806
41.153571,-8.613405,806
41.153589,-8.612235,806
41.153517,-8.61111,806
41.153499,-8.610228,806
41.153472,-8.610192,806
41.153463,-8.610183,806
41.153112,-8.610003,806
41.151339,-8.610543,806
41.150034,-8.611092,806
41.148504,-8.611236,806
41.148018,-8.611317,806
41.148018,-8.611335,806
41.148027,-8.611335,806
41.147523,-8.611272,806
41.146497,-8.611515,806
41.146038,-8.611452,806
41.145795,-8.610849,806
41.145408,-8.610993,806
41.145264,-8.61111,806
41.144823,-8.61192,806
41.144409,-8.612838,806
41.143923,-8.613828,806
41.143338,-8.614638,806
41.143041,-8.614746,806
41.157585,-8.682174,807
41.157594,-8.682201,807
41.158692,-8.683101,807
41.159385,-8.683551,807
41.159646,-8.682831,807
41.158782,-8.682093,807
41.157729,-8.681229,807
41.156874,-8.680509,807
41.156721,-8.6796,807
41.15736,-8.678448,807
41.156325,-8.677521,807
41.154903,-8.676234,807
41.154831,-8.675145,807
41.154579,-8.674839,807
41.154192,-8.674461,807
41.154705,-8.673462,807
41.154606,-8.672202,807
41.153238,-8.670591,807
41.151987,-8.668539,807
41.151366,-8.667171,807
41.150709,-8.664957,807
41.15043,-8.662401,807
41.150547,-8.659917,807
41.151006,-8.657694,807
41.151933,-8.655399,807
41.152068,-8.65278,807
41.153238,-8.650746,807
41.154129,-8.648712,807
41.154129,-8.648487,807
41.154129,-8.648415,807
41.154174,-8.64666,807
41.154516,-8.644149,807
41.15403,-8.64225,807
41.1534,-8.639991,807
41.153157,-8.638956,807
41.153607,-8.638479,807
41.153715,-8.638425,807
41.153787,-8.638398,807
41.153877,-8.638371,807
41.153958,-8.638353,807
41.154219,-8.638218,807
41.154318,-8.638155,807
41.154381,-8.638101,807
41.154381,-8.638092,807
41.154372,-8.638083,807
41.15439,-8.638092,807
41.154939,-8.637867,807
41.155263,-8.638839,807
41.155371,-8.639532,807
41.15421,-8.64,807
41.153589,-8.640774,807
41.154219,-8.642754,807
41.154489,-8.644977,807
41.154237,-8.647191,807
41.154237,-8.647659,807
41.154183,-8.649297,807
41.154102,-8.650197,807
41.15295,-8.651223,807
41.152149,-8.652915,807
41.152221,-8.654265,807
41.152221,-8.654481,807
41.151816,-8.655921,807
41.151195,-8.657118,807
41.15124,-8.657118,807
41.151285,-8.657118,807
41.15097,-8.658135,807
41.150547,-8.660187,807
41.150439,-8.662275,807
41.150682,-8.664705,807
41.151366,-8.667207,807
41.152482,-8.669529,807
41.153868,-8.671329,807
41.155002,-8.672121,807
41.155389,-8.673201,807
41.154444,-8.673957,807
41.154309,-8.674227,807
41.154318,-8.674236,807
41.1543,-8.674272,807
41.153679,-8.675388,807
41.152869,-8.676639,807
41.152518,-8.677944,807
41.153976,-8.679213,807
41.154849,-8.679924,807
41.154957,-8.679969,807
41.155758,-8.680689,807
41.156595,-8.681382,807
41.157522,-8.682147,807
41.157603,-8.682156,807
41.169735,-8.589258,808
41.169708,-8.589249,808
41.169771,-8.589204,808
41.16933,-8.588133,808
41.169195,-8.587692,808
41.169204,-8.587665,808
41.169204,-8.587674,808
41.168907,-8.587467,808
41.168574,-8.589159,808
41.16951,-8.591013,808
41.171202,-8.593605,808
41.171922,-8.596449,808
41.171337,-8.599824,808
41.171796,-8.602974,808
41.17284,-8.604738,808
41.171499,-8.604495,808
41.170338,-8.60544,808
41.168889,-8.606484,808
41.167665,-8.606511,808
41.167098,-8.60652,808
41.167098,-8.606529,808
41.167098,-8.606538,808
41.167089,-8.606538,808
41.166756,-8.606538,808
41.166279,-8.606547,808
41.166279,-8.606547,808
41.166288,-8.606538,808
41.165946,-8.606502,808
41.165604,-8.606466,808
41.165613,-8.606466,808
41.176845,-8.631495,809
41.177241,-8.631801,809
41.177295,-8.631873,809
41.17734,-8.631801,809
41.178006,-8.631702,809
41.178222,-8.63352,809
41.178276,-8.634591,809
41.177655,-8.63478,809
41.176053,-8.634987,809
41.17581,-8.634933,809
41.175693,-8.635671,809
41.175729,-8.637462,809
41.17482,-8.639388,809
41.174082,-8.640675,809
41.174946,-8.640981,809
41.176287,-8.640891,809
41.177664,-8.641719,809
41.177889,-8.642718,809
41.177151,-8.644095,809
41.178357,-8.645121,809
41.179095,-8.646192,809
41.178789,-8.647803,809
41.178465,-8.649585,809
41.178159,-8.651169,809
41.177916,-8.652285,809
41.177538,-8.652654,809
41.176629,-8.651619,809
41.175702,-8.650404,809
41.174316,-8.648766,809
41.172822,-8.646957,809
41.171436,-8.645247,809
41.171166,-8.64486,809
41.179626,-8.60292,810
41.179644,-8.602911,810
41.179887,-8.603847,810
41.180139,-8.604819,810
41.180175,-8.605161,810
41.178807,-8.606043,810
41.178285,-8.606187,810
41.177205,-8.604684,810
41.176377,-8.60364,810
41.176395,-8.603586,810
41.176404,-8.603595,810
41.176413,-8.603595,810
41.176818,-8.60229,810
41.1759,-8.600742,810
41.175297,-8.600175,810
41.175081,-8.600031,810
41.174811,-8.599851,810
41.173245,-8.598897,810
41.171625,-8.597952,810
41.171022,-8.597655,810
41.171022,-8.59761,810
41.171022,-8.597565,810
41.170995,-8.597592,810
41.170968,-8.597637,810
41.170959,-8.597655,810
41.170959,-8.597655,810
41.17095,-8.597673,810
41.17095,-8.597727,810
41.170959,-8.597736,810
41.170968,-8.597754,810
41.170959,-8.597763,810
41.170986,-8.597682,810
41.170707,-8.597583,810
41.169897,-8.597358,810
41.169609,-8.597349,810
41.168547,-8.597493,810
41.167242,-8.59815,810
41.166828,-8.597421,810
41.166081,-8.597898,810
41.166027,-8.597934,810
41.165955,-8.597898,810
41.165865,-8.598213,810
41.165604,-8.5986,810
41.164659,-8.598942,810
41.16357,-8.599455,810
41.162139,-8.600031,810
41.16105,-8.600463,810
41.160582,-8.60058,810
41.160465,-8.600598,810
41.159709,-8.600886,810
41.159628,-8.600922,810
41.159538,-8.600967,810
41.159394,-8.601021,810
41.159034,-8.601174,810
41.158692,-8.601354,810
41.157135,-8.601876,810
41.155146,-8.602668,810
41.154885,-8.602821,810
41.154597,-8.603154,810
41.154786,-8.604405,810
41.154795,-8.604549,810
41.153733,-8.604666,810
41.153562,-8.605755,810
41.153481,-8.605845,810
41.153247,-8.606322,810
41.152194,-8.606772,810
41.151258,-8.606871,810
41.151132,-8.606889,810
41.151051,-8.606934,810
41.150727,-8.606808,810
41.150367,-8.607141,810
41.149944,-8.607339,810
41.148612,-8.607906,810
41.147838,-8.608536,810
41.147613,-8.60886,810
41.14773,-8.610489,810
41.14773,-8.61084,810
41.147721,-8.611056,810
41.147883,-8.611668,810
41.147739,-8.619993,810
41.147451,-8.620362,810
41.146632,-8.620281,810
41.146515,-8.620263,810
41.146515,-8.620245,810
41.146281,-8.620227,810
41.146137,-8.619345,810
41.146218,-8.618724,810
41.146299,-8.617689,810
41.146002,-8.617617,810
41.145957,-8.617509,810
41.145669,-8.610867,811
41.145723,-8.610822,811
41.146047,-8.610507,811
41.146083,-8.610417,811
41.146173,-8.610282,811
41.146362,-8.609895,811
41.146731,-8.60922,811
41.146857,-8.609004,811
41.147469,-8.609022,811
41.147676,-8.610246,811
41.147685,-8.610336,811
41.147793,-8.610489,811
41.148459,-8.610786,811
41.148936,-8.610534,811
41.14935,-8.610291,811
41.151231,-8.609553,811
41.151852,-8.609787,811
41.152635,-8.609967,811
41.154201,-8.609841,811
41.155002,-8.610156,811
41.155137,-8.611875,811
41.156235,-8.61201,811
41.157153,-8.612685,811
41.158521,-8.612118,811
41.158791,-8.611983,811
41.15889,-8.611983,811
41.158863,-8.593038,812
41.158998,-8.59302,812
41.159673,-8.592678,812
41.159718,-8.592651,812
41.159781,-8.59266,812
41.159799,-8.59266,812
41.15979,-8.592669,812
41.159754,-8.59266,812
41.159727,-8.592651,812
41.177385,-8.65728,813
41.177583,-8.65656,813
41.1777,-8.656173,813
41.177331,-8.654904,813
41.175846,-8.65305,813
41.174217,-8.65107,813
41.172174,-8.648595,813
41.170023,-8.645904,813
41.168727,-8.644311,813
41.167332,-8.643816,813
41.166009,-8.644275,813
41.164749,-8.647074,813
41.162697,-8.649315,813
41.16042,-8.649171,813
41.158341,-8.64954,813
41.157081,-8.648811,813
41.156991,-8.648748,813
41.156802,-8.648649,813
41.156613,-8.648604,813
41.156514,-8.648586,813
41.156388,-8.648559,813
41.156199,-8.648532,813
41.156127,-8.648523,813
41.155938,-8.648487,813
41.155938,-8.648496,813
41.155614,-8.648379,813
41.155353,-8.648226,813
41.155245,-8.64819,813
41.155209,-8.648199,813
41.154957,-8.64855,813
41.154912,-8.648865,813
41.154831,-8.648982,813
41.154822,-8.649,813
41.154822,-8.649027,813
41.145687,-8.610804,814
41.145687,-8.610822,814
41.145822,-8.610741,814
41.146011,-8.610543,814
41.146065,-8.610462,814
41.146191,-8.610363,814
41.146578,-8.609625,814
41.146812,-8.608923,814
41.147478,-8.608662,814
41.148252,-8.608266,814
41.149431,-8.607654,814
41.14989,-8.607528,814
41.149962,-8.607492,814
41.150448,-8.607177,814
41.15142,-8.60661,814
41.15277,-8.605818,814
41.153274,-8.605629,814
41.153508,-8.607555,814
41.153661,-8.609121,814
41.153652,-8.609562,814
41.153589,-8.609562,814
41.153643,-8.610039,814
41.154732,-8.609697,814
41.156775,-8.609373,814
41.157126,-8.609292,814
41.15718,-8.609265,814
41.157189,-8.609256,814
41.158197,-8.608833,814
41.159988,-8.607987,814
41.160204,-8.6085,814
41.160375,-8.609616,814
41.145633,-8.607186,815
41.145651,-8.607213,815
41.145939,-8.607033,815
41.14647,-8.606934,815
41.146596,-8.606871,815
41.147091,-8.607006,815
41.14728,-8.607519,815
41.147235,-8.607906,815
41.147379,-8.608437,815
41.147352,-8.6085,815
41.147379,-8.608473,815
41.14746,-8.608689,815
41.147622,-8.609922,815
41.147775,-8.610156,815
41.147748,-8.610336,815
41.147928,-8.611533,815
41.147505,-8.620956,815
41.147613,-8.622108,815
41.147721,-8.622459,815
41.148063,-8.623854,815
41.148432,-8.625015,815
41.149521,-8.625564,815
41.150358,-8.625789,815
41.151789,-8.62587,815
41.152077,-8.625987,815
41.152059,-8.626014,815
41.152284,-8.62605,815
41.152509,-8.626122,815
41.152536,-8.626689,815
41.152482,-8.628462,815
41.152689,-8.630154,815
41.152707,-8.631855,815
41.152644,-8.632827,815
41.152662,-8.632854,815
41.152617,-8.633367,815
41.152518,-8.633691,815
41.152554,-8.633655,815
41.152581,-8.633844,815
41.152554,-8.634294,815
41.1525,-8.634528,815
41.152437,-8.63505,815
41.152401,-8.635122,815
41.152428,-8.635302,815
41.152428,-8.63532,815
41.152464,-8.635734,815
41.152464,-8.635905,815
41.1525,-8.636013,815
41.152626,-8.636274,815
41.152725,-8.636688,815
41.152734,-8.637012,815
41.152743,-8.637048,815
41.152824,-8.637273,815
41.153076,-8.638173,815
41.153859,-8.638299,815
41.154768,-8.637849,815
41.155929,-8.637327,815
41.157486,-8.636508,815
41.157999,-8.636292,815
41.158665,-8.635977,815
41.158872,-8.635905,815
41.159349,-8.637372,815
41.159745,-8.639748,815
41.160078,-8.641233,815
41.160402,-8.643033,815
41.160762,-8.64486,815
41.160879,-8.646327,815
41.161005,-8.647335,815
41.161302,-8.648694,815
41.161563,-8.650188,815
41.161581,-8.650476,815
41.161635,-8.650818,815
41.161842,-8.652033,815
41.162112,-8.65359,815
41.162328,-8.654922,815
41.162733,-8.656803,815
41.163066,-8.659044,815
41.16339,-8.661105,815
41.163507,-8.661933,815
41.163462,-8.661987,815
41.163489,-8.66214,815
41.163795,-8.66358,815
41.164101,-8.66547,815
41.164443,-8.667441,815
41.164731,-8.669232,815
41.164992,-8.670816,815
41.165595,-8.671851,815
41.167395,-8.671518,815
41.169006,-8.671203,815
41.170338,-8.67123,815
41.170392,-8.671131,815
41.170419,-8.671095,815
41.170977,-8.671374,815
41.171769,-8.672742,815
41.172228,-8.67339,815
41.172534,-8.674065,815
41.172651,-8.674002,815
41.172732,-8.674506,815
41.171778,-8.677413,815
41.172039,-8.680509,815
41.173254,-8.682957,815
41.17374,-8.685792,815
41.173587,-8.688231,815
41.173227,-8.689104,815
41.173128,-8.688177,815
41.173326,-8.687781,815
41.173299,-8.687745,815
41.173299,-8.687754,815
41.154417,-8.64405,816
41.154174,-8.642835,816
41.153553,-8.640774,816
41.153274,-8.639451,816
41.153004,-8.63847,816
41.152725,-8.637237,816
41.152383,-8.635284,816
41.152599,-8.633214,816
41.152617,-8.633079,816
41.152617,-8.63307,816
41.152644,-8.632548,816
41.152572,-8.630982,816
41.152491,-8.628534,816
41.152131,-8.627031,816
41.152167,-8.626644,816
41.152167,-8.626662,816
41.152167,-8.626644,816
41.152167,-8.626644,816
41.152401,-8.62587,816
41.15277,-8.624547,816
41.152896,-8.623224,816
41.152887,-8.621865,816
41.15277,-8.621253,816
41.152734,-8.621253,816
41.15277,-8.621253,816
41.152779,-8.621244,816
41.152761,-8.620974,816
41.152374,-8.619282,816
41.152158,-8.618085,816
41.152104,-8.618058,816
41.15223,-8.617968,816
41.152284,-8.617923,816
41.152329,-8.617914,816
41.151816,-8.617698,816
41.151492,-8.617572,816
41.151231,-8.617446,816
41.15106,-8.617347,816
41.150781,-8.617221,816
41.15043,-8.617014,816
41.149899,-8.616735,816
41.149098,-8.616312,816
41.148603,-8.616132,816
41.147712,-8.616042,816
41.147631,-8.616069,816
41.147622,-8.616078,816
41.147604,-8.616069,816
41.147595,-8.61606,816
41.147595,-8.61606,816
41.147586,-8.616069,816
41.147253,-8.616096,816
41.147208,-8.617176,816
41.147199,-8.617527,816
41.147181,-8.617815,816
41.146209,-8.617644,816
41.14548,-8.617464,816
41.14485,-8.61714,816
41.145228,-8.616159,816
41.145552,-8.615466,816
41.146038,-8.613972,816
41.146011,-8.612604,816
41.146047,-8.611551,816
41.146065,-8.611182,816
41.146101,-8.611119,816
41.145525,-8.610894,816
41.144175,-8.61066,816
41.143149,-8.610462,816
41.142942,-8.61156,816
41.142933,-8.611731,816
41.142951,-8.611731,816
41.14296,-8.611722,816
41.14296,-8.611713,816
41.14296,-8.611704,816
41.142969,-8.611695,816
41.142978,-8.611695,816
41.142969,-8.611695,816
41.142969,-8.611722,816
41.142924,-8.611641,816
41.142942,-8.611587,816
41.14305,-8.61111,816
41.14323,-8.610273,816
41.166162,-8.569503,817
41.166351,-8.567874,817
41.166792,-8.566659,817
41.167422,-8.567946,817
41.167602,-8.569143,817
41.167188,-8.570385,817
41.166387,-8.570691,817
41.165478,-8.571042,817
41.164407,-8.571456,817
41.16366,-8.571987,817
41.163606,-8.572032,817
41.163282,-8.572761,817
41.162706,-8.573949,817
41.162679,-8.573958,817
41.162364,-8.574696,817
41.161905,-8.575641,817
41.16132,-8.576442,817
41.160042,-8.575911,817
41.158836,-8.575407,817
41.157495,-8.574795,817
41.156316,-8.574516,817
41.154507,-8.574039,817
41.15367,-8.573886,817
41.153049,-8.573706,817
41.152698,-8.574453,817
41.152689,-8.575569,817
41.152743,-8.575704,817
41.152734,-8.575695,817
41.157657,-8.627607,818
41.157648,-8.627679,818
41.157648,-8.627742,818
41.157954,-8.628039,818
41.158071,-8.628066,818
41.158386,-8.627859,818
41.158818,-8.626995,818
41.15952,-8.625438,818
41.15979,-8.624916,818
41.159961,-8.624277,818
41.160438,-8.622603,818
41.16033,-8.621163,818
41.161392,-8.621019,818
41.161986,-8.619696,818
41.162436,-8.618049,818
41.162382,-8.617194,818
41.162229,-8.616159,818
41.162049,-8.614701,818
41.161869,-8.613054,818
41.161761,-8.611893,818
41.161743,-8.611524,818
41.161743,-8.611506,818
41.161743,-8.611497,818
41.161572,-8.610129,818
41.161572,-8.609859,818
41.161176,-8.608419,818
41.16078,-8.605998,818
41.160357,-8.604387,818
41.160024,-8.603469,818
41.159772,-8.602398,818
41.159628,-8.601795,818
41.159529,-8.601561,818
41.159115,-8.60013,818
41.158944,-8.599554,818
41.158944,-8.599437,818
41.158935,-8.598312,818
41.159538,-8.596548,818
41.160105,-8.594784,818
41.160438,-8.593947,818
41.160654,-8.59428,818
41.161374,-8.593929,818
41.16195,-8.592894,818
41.162832,-8.592831,818
41.162787,-8.592714,818
41.162733,-8.592597,818
41.163777,-8.664993,819
41.163768,-8.66502,819
41.163777,-8.665047,819
41.163804,-8.66502,819
41.163678,-8.664093,819
41.163417,-8.662446,819
41.16294,-8.659611,819
41.162625,-8.657469,819
41.162391,-8.656317,819
41.162004,-8.653941,819
41.161653,-8.651772,819
41.161473,-8.650692,819
41.161572,-8.650701,819
41.16159,-8.65071,819
41.161293,-8.649585,819
41.161068,-8.648361,819
41.160951,-8.647884,819
41.160933,-8.647857,819
41.160888,-8.647605,819
41.160834,-8.647209,819
41.160816,-8.646813,819
41.160537,-8.645175,819
41.160339,-8.644338,819
41.160321,-8.644365,819
41.160267,-8.643735,819
41.160096,-8.642637,819
41.160114,-8.642547,819
41.160159,-8.642547,819
41.160087,-8.641899,819
41.159637,-8.63946,819
41.159178,-8.637102,819
41.158836,-8.634708,819
41.158611,-8.633592,819
41.158773,-8.633223,819
41.159385,-8.633034,819
41.160555,-8.632809,819
41.161644,-8.632899,819
41.161689,-8.632872,819
41.16213,-8.632332,819
41.163111,-8.630226,819
41.163561,-8.628354,819
41.163552,-8.628075,819
41.163471,-8.626509,819
41.163408,-8.626095,819
41.163426,-8.625456,819
41.163408,-8.625366,819
41.16339,-8.625357,819
41.163363,-8.625258,819
41.163354,-8.625213,819
41.163309,-8.624871,819
41.162985,-8.622801,819
41.16276,-8.621514,819
41.162778,-8.621442,819
41.162778,-8.62146,819
41.162733,-8.620371,819
41.16249,-8.61822,819
41.162229,-8.615781,819
41.162112,-8.614566,819
41.162004,-8.613603,819
41.161734,-8.611695,819
41.161635,-8.611308,819
41.161518,-8.610156,819
41.206464,-8.688996,819
41.207994,-8.6895,819
41.208453,-8.688987,819
41.160582,-8.604837,819
41.159952,-8.602893,819
41.159709,-8.602056,819
41.159664,-8.601912,819
41.159628,-8.60184,819
41.159421,-8.601273,819
41.159187,-8.600328,819
41.159151,-8.599833,819
41.158926,-8.599122,819
41.158845,-8.598915,819
41.158827,-8.598924,819
41.158809,-8.598933,819
41.158782,-8.598951,819
41.158638,-8.598735,819
41.157234,-8.598969,819
41.155668,-8.599248,819
41.207166,-8.688159,819
41.206842,-8.688645,819
41.154291,-8.599482,819
41.153004,-8.599707,819
41.151654,-8.599959,819
41.151447,-8.599995,819
41.151042,-8.600085,819
41.150016,-8.600202,819
41.149341,-8.599914,819
41.149143,-8.599122,819
41.148954,-8.59887,819
41.148639,-8.598717,819
41.14854,-8.598681,819
41.148531,-8.598681,819
41.148558,-8.598699,819
41.148477,-8.598645,819
41.147784,-8.597997,819
41.146794,-8.597646,819
41.146218,-8.597457,819
41.146065,-8.597403,819
41.146047,-8.598195,819
41.146668,-8.598456,819
41.146893,-8.598591,819
41.147037,-8.598618,819
41.147136,-8.598627,819
41.14719,-8.598582,819
41.147217,-8.59851,819
41.159304,-8.580312,820
41.159304,-8.580294,820
41.159304,-8.580258,820
41.159286,-8.581032,820
41.158746,-8.582076,820
41.15871,-8.583057,820
41.158134,-8.584587,820
41.157648,-8.586072,820
41.157387,-8.58798,820
41.156982,-8.59005,820
41.156532,-8.591148,820
41.156514,-8.591175,820
41.156523,-8.591184,820
41.156253,-8.591346,820
41.155641,-8.591553,820
41.155155,-8.591058,820
41.153976,-8.590923,820
41.152689,-8.59185,820
41.151573,-8.59248,820
41.151573,-8.59248,820
41.151123,-8.592984,820
41.151042,-8.593353,820
41.151015,-8.593371,820
41.150952,-8.593569,820
41.150772,-8.593569,820
41.150151,-8.591481,820
41.149548,-8.588925,820
41.149089,-8.587017,820
41.148756,-8.586171,820
41.148513,-8.58618,820
41.147901,-8.58627,820
41.147757,-8.586432,820
41.147784,-8.586477,820
41.160492,-8.615988,821
41.160591,-8.615934,821
41.161266,-8.615853,821
41.162193,-8.615439,821
41.162112,-8.614458,821
41.161959,-8.613045,821
41.161887,-8.612478,821
41.161797,-8.611695,821
41.161509,-8.609661,821
41.161203,-8.608221,821
41.16141,-8.607276,821
41.161914,-8.606979,821
41.161941,-8.606988,821
41.16195,-8.606988,821
41.16195,-8.606997,821
41.162499,-8.606772,821
41.164191,-8.606286,821
41.165298,-8.606358,821
41.1669,-8.606475,821
41.168826,-8.606412,821
41.170437,-8.605107,821
41.171301,-8.602668,821
41.17113,-8.599698,821
41.171373,-8.597079,821
41.171472,-8.595585,821
41.173794,-8.594406,821
41.176917,-8.593326,821
41.180985,-8.592921,821
41.184684,-8.593722,821
41.187456,-8.594631,821
41.190138,-8.593992,821
41.192892,-8.59176,821
41.19507,-8.589051,821
41.19732,-8.586729,821
41.198661,-8.58339,821
41.199057,-8.579601,821
41.198634,-8.571312,821
41.200443,-8.56692,821
41.201604,-8.562339,821
41.201127,-8.557533,821
41.201019,-8.553123,821
41.201172,-8.550108,821
41.201316,-8.54658,821
41.201253,-8.542827,821
41.201325,-8.538921,821
41.201865,-8.535015,821
41.202729,-8.531181,821
41.203215,-8.527275,821
41.202225,-8.523414,821
41.200353,-8.519382,821
41.198832,-8.514909,821
41.197482,-8.510067,821
41.196726,-8.505765,821
41.19462,-8.504496,821
41.193072,-8.503866,821
41.191758,-8.504559,821
41.190606,-8.503803,821
41.189688,-8.502993,821
41.189715,-8.503011,821
41.189562,-8.502867,821
41.188437,-8.501859,821
41.187933,-8.500734,821
41.187312,-8.499582,821
41.18742,-8.499132,821
41.187411,-8.499132,821
41.187402,-8.499114,821
41.187402,-8.499132,821
41.161131,-8.598402,822
41.161113,-8.598474,822
41.161176,-8.598393,822
41.161095,-8.598375,822
41.161104,-8.598375,822
41.161104,-8.598393,822
41.161104,-8.598411,822
41.161113,-8.59842,822
41.161149,-8.598429,822
41.161158,-8.598438,822
41.161158,-8.598438,822
41.161149,-8.598429,822
41.161149,-8.59842,822
41.161131,-8.598429,822
41.161068,-8.59842,822
41.161095,-8.598393,822
41.161293,-8.599113,822
41.161482,-8.600562,822
41.161779,-8.602695,822
41.161878,-8.604189,822
41.162103,-8.605782,822
41.162409,-8.607744,822
41.162661,-8.609715,822
41.162868,-8.612037,822
41.163183,-8.614305,822
41.163363,-8.61561,822
41.163417,-8.61606,822
41.163453,-8.616132,822
41.163588,-8.61759,822
41.163795,-8.619372,822
41.163894,-8.620326,822
41.163885,-8.620326,822
41.163867,-8.620344,822
41.164101,-8.621631,822
41.164461,-8.624025,822
41.164776,-8.626464,822
41.164731,-8.626878,822
41.164731,-8.626968,822
41.164974,-8.628849,822
41.16492,-8.63118,822
41.164731,-8.631531,822
41.164299,-8.632386,822
41.163255,-8.634582,822
41.162787,-8.635428,822
41.162643,-8.635698,822
41.162517,-8.635959,822
41.162265,-8.636598,822
41.162265,-8.636625,822
41.161986,-8.637264,822
41.161671,-8.637651,822
41.160645,-8.637723,822
41.159619,-8.638065,822
41.159592,-8.638056,822
41.159502,-8.638227,822
41.159412,-8.638209,822
41.159394,-8.638218,822
41.159466,-8.638758,822
41.15979,-8.640576,822
41.158359,-8.641107,822
41.156811,-8.641611,822
41.155245,-8.642025,822
41.154408,-8.642286,822
41.154183,-8.642385,822
41.154039,-8.642394,822
41.153526,-8.640702,822
41.153004,-8.63865,822
41.152392,-8.637615,822
41.151267,-8.637822,822
41.150808,-8.637966,822
41.150493,-8.637993,822
41.150421,-8.638074,822
41.150421,-8.638209,822
41.150448,-8.638236,822
41.150466,-8.638398,822
41.150475,-8.638551,822
41.150484,-8.638722,822
41.150484,-8.638731,822
41.150493,-8.638857,822
41.150511,-8.638902,822
41.150511,-8.638992,822
41.150538,-8.639019,822
41.150538,-8.63901,822
41.150556,-8.639028,822
41.15061,-8.638992,822
41.150646,-8.638974,822
41.150655,-8.638983,822
41.150655,-8.638983,822
41.150628,-8.638974,822
41.150583,-8.638965,822
41.15079,-8.639001,822
41.150718,-8.639073,822
41.150745,-8.639028,822
41.150736,-8.63901,822
41.150727,-8.63901,822
41.150727,-8.63901,822
41.150718,-8.638965,822
41.150736,-8.639163,822
41.150718,-8.639073,822
41.150664,-8.638731,822
41.150682,-8.638911,822
41.150673,-8.638875,822
41.150682,-8.638947,822
41.150637,-8.638785,822
41.150673,-8.638893,822
41.150673,-8.638956,822
41.150673,-8.639064,822
41.150655,-8.639145,822
41.150637,-8.639046,822
41.150664,-8.639073,822
41.150628,-8.638938,822
41.150556,-8.639046,822
41.15043,-8.638911,822
41.150394,-8.638344,822
41.150385,-8.638083,822
41.150421,-8.637939,822
41.150826,-8.63793,822
41.150871,-8.63793,822
41.150898,-8.63793,822
41.150952,-8.637903,822
41.151114,-8.637786,822
41.151384,-8.637714,822
41.151573,-8.637678,822
41.151573,-8.637687,822
41.151663,-8.63766,822
41.151789,-8.637624,822
41.152086,-8.637606,822
41.152131,-8.637579,822
41.152149,-8.637579,822
41.152149,-8.637588,822
41.152635,-8.637543,822
41.152653,-8.637525,822
41.152653,-8.637525,822
41.152644,-8.637525,822
41.15295,-8.637912,822
41.153679,-8.638524,822
41.154525,-8.638101,822
41.155479,-8.637633,822
41.157207,-8.636751,822
41.158602,-8.636049,822
41.158791,-8.635932,822
41.158809,-8.63595,822
41.158782,-8.635959,822
41.1588,-8.635977,822
41.158845,-8.634798,822
41.158629,-8.63343,822
41.159412,-8.63307,822
41.160357,-8.632764,822
41.16114,-8.633061,822
41.161914,-8.632692,822
41.161905,-8.632647,822
41.161896,-8.632629,822
41.161896,-8.632602,822
41.162229,-8.632179,822
41.163102,-8.630289,822
41.163408,-8.629623,822
41.163606,-8.628588,822
41.163552,-8.627724,822
41.163543,-8.627706,822
41.163516,-8.627004,822
41.163426,-8.625762,822
41.163363,-8.625006,822
41.163129,-8.623125,822
41.162733,-8.621289,822
41.162652,-8.620173,822
41.162517,-8.618598,822
41.162364,-8.616294,822
41.162022,-8.613801,822
41.161887,-8.612829,822
41.161752,-8.611884,822
41.161716,-8.611452,822
41.161545,-8.610057,822
41.161392,-8.609319,822
41.161185,-8.608203,822
41.160942,-8.607087,822
41.160429,-8.60472,822
