"","x","y","drive"
"113377",2567.3,7601.3,195
"113378",2575.9,7618.9,195
"113379",2585.6,7636.6,195
"113380",2594.1,7654.4,195
"113381",2603.8,7671.6,195
"113382",2612.2,7688.8,195
"113383",2621.6,7705,195
"113384",2629.9,7721.1,195
"113385",2638.2,7737,195
"113386",2647.6,7752.4,195
"113387",2655.7,7768.2,195
"113388",2664.1,7784.5,195
"113389",2672.4,7800.4,195
"113390",2680.5,7816.1,195
"113391",2688.8,7831.8,195
"113392",2695.8,7847.4,195
"113393",2702.9,7863.1,195
"113394",2708.8,7878.8,195
"113395",2714.7,7894.5,195
"113396",2719.5,7909.7,195
"113397",2725.1,7923.3,195
"113398",2729.3,7935.7,195
"113399",2732.2,7946.8,195
"113400",2734.8,7956.7,195
"113401",2737.5,7966.1,195
"113402",2741.1,7974.8,195
"113403",2743.7,7983.1,195
"113404",2744.9,7990.9,195
"113405",2747,7997.6,195
"113406",2749.1,8003.7,195
"113407",2749.9,8008.7,195
"113408",2750.6,8013,195
"113409",2752.2,8016.3,195
"113410",2752.7,8019.2,195
"113411",2753,8021.2,195
"113412",2754.2,8021.8,195
"113413",2753.1,8022,195
"113414",2753.1,8022,195
"113415",2753.1,8021.8,195
"113416",2753,8021.6,195
"113417",2753,8021.4,195
"113418",2753,8021.4,195
"113419",2753,8021.2,195
"113420",2753,8021,195
"113421",2753,8021,195
"113422",2753.1,8022,195
"113423",2753.5,8024.4,195
"113424",2755.3,8028.2,195
"113425",2756.1,8033.2,195
"113426",2758,8038.5,195
"113427",2759.1,8045.2,195
"113428",2762.7,8053.7,195
"113429",2766.4,8062.5,195
"113430",2770,8071.2,195
"113431",2777,8079.1,195
"113432",2783.9,8087.1,195
"113433",2792,8095.3,195
"113434",2800.4,8104,195
"113435",2807.5,8113.3,195
"113436",2812.5,8123.7,195
"113437",2816.7,8135.2,195
"113438",2817.7,8148.8,195
"113439",2816.3,8161.9,195
"113440",2816.1,8174.7,195
"113441",2815,8189.9,195
"113442",2816.3,8205.4,195
"113443",2822.1,8220.2,195
"113444",2827.9,8235.6,195
"113445",2834.9,8250.7,195
"113446",2839.7,8267,195
"113447",2845.7,8282.5,195
"113448",2850.6,8299.2,195
"113449",2856.7,8316.1,195
"113450",2861.8,8333.8,195
"113451",2865.8,8351.9,195
"113452",2870,8370.7,195
"113453",2875.4,8390.5,195
"113454",2880.9,8410.9,195
"113455",2888.8,8432,195
"113456",2895.8,8454.2,195
"113457",2905.1,8476.9,195
"113458",2913.4,8500.1,195
"113459",2922.9,8523.2,195
"113460",2932.2,8546.1,195
"113461",2942.8,8568.9,195
"113462",2953.2,8591.7,195
"113463",2963.8,8614.3,195
"113464",2975.4,8636.9,195
"113465",2987.1,8659.8,195
"113466",2998.8,8682.6,195
"113467",3009.4,8705.9,195
"113468",3021.2,8729.4,195
"113469",3032,8753.8,195
"113470",3044.1,8778.8,195
"113471",3055.1,8804.6,195
"113472",3066.2,8830.8,195
"113473",3077.3,8857.4,195
"113474",3088.5,8884.2,195
"113475",3098.7,8911.9,195
"113476",3107.8,8940.5,195
"113477",3118.2,8969.6,195
"113478",3127.6,8999.5,195
"113479",3137.1,9030.4,195
"113480",3146.7,9062.1,195
"113481",3155.3,9094.4,195
"113482",3164,9127.5,195
"113483",3171.7,9161.1,195
"113484",3178.2,9195.4,195
"113485",3184.8,9229.9,195
"113486",3191.4,9264.6,195
"113487",3195.7,9299.7,195
"113488",3200.2,9335,195
"113489",3203.5,9370.9,195
"113490",3208,9407,195
"113491",3210.3,9443.9,195
"113492",3211.6,9481.3,195
"113493",3214,9519,195
"113494",3214.3,9557.3,195
"113495",3213.2,9595.4,195
"113496",3212.2,9633.5,195
"113497",3210,9671.3,195
"113498",3206.7,9709.1,195
"113499",3203.3,9746.6,195
"113500",3197.5,9783.9,195
"113501",3190.6,9821,195
"113502",3182.3,9857.7,195
"113503",3172.9,9894,195
"113504",3162.2,9930,195
"113505",3150.4,9965.9,195
"113506",3137.3,10001.1,195
"113507",3123,10035.9,195
"113508",3108.6,10069.9,195
"113509",3091.7,10103.8,195
"113510",3074.9,10136.9,195
"113511",3056.8,10169.9,195
"113512",3038.6,10202.4,195
"113513",3020.4,10235.2,195
"113514",3003.5,10268.2,195
"113515",2987.9,10301.7,195
"113516",2973.4,10335.7,195
"113517",2961.4,10370.3,195
"113518",2950.6,10405.6,195
"113519",2941,10441.2,195
"113520",2934,10477.3,195
"113521",2928.1,10514,195
"113522",2923.4,10551,195
"113523",2921.1,10588.1,195
"113524",2920,10625.6,195
"113525",2921.2,10663.2,195
"113526",2923.6,10700.6,195
"113527",2928.4,10738,195
"113528",2934.2,10775.3,195
"113529",2942.4,10812.4,195
"113530",2952.8,10849.1,195
"113531",2963.2,10885.5,195
"113532",2975.8,10921.4,195
"113533",2990.6,10956.3,195
"113534",3006.5,10990.6,195
"113535",3022.4,11024.9,195
"113536",3038.2,11058.9,195
"113537",3055.3,11093,195
"113538",3071.1,11127,195
"113539",3086.9,11161.3,195
"113540",3102.8,11195.4,195
"113541",3119.7,11229.2,195
"113542",3135.6,11263.3,195
"113543",3151.4,11297.1,195
"113544",3167.2,11331.2,195
"113545",3183.1,11365.2,195
"113546",3198.8,11399,195
"113547",3214.6,11433,195
"113548",3230.4,11466.8,195
"113549",3246.3,11500.7,195
"113550",3262,11534.6,195
"113551",3277.8,11568.3,195
"113552",3294.8,11602.3,195
"113553",3309.5,11636.3,195
"113554",3325.3,11670.1,195
"113555",3341.1,11704.1,195
"113556",3356.9,11737.9,195
"113557",3372.7,11771.7,195
"113558",3388.4,11805.6,195
"113559",3404.3,11839.4,195
"113560",3420,11873.1,195
"113561",3435.8,11907,195
"113562",3451.6,11940.5,195
"113563",3467.3,11973.9,195
"113564",3481.9,12007.3,195
"113565",3496.4,12040.7,195
"113566",3510.9,12074,195
"113567",3523.2,12107.5,195
"113568",3536.6,12140.9,195
"113569",3548.8,12174.3,195
"113570",3561.1,12207.7,195
"113571",3573.3,12240.9,195
"113572",3583.2,12274.6,195
"113573",3594.2,12308,195
"113574",3605.3,12341.6,195
"113575",3614.2,12375.6,195
"113576",3624.2,12409.7,195
"113577",3634.2,12444,195
"113578",3642,12478.8,195
"113579",3651,12513.8,195
"113580",3660,12549,195
"113581",3667.9,12584.8,195
"113582",3675.9,12621,195
"113583",3682.8,12657.5,195
"113584",3688.5,12694.2,195
"113585",3695.4,12730.2,195
"113586",3701,12766.5,195
"113587",3706.7,12802.5,195
"113588",3712.4,12838.6,195
"113589",3716.9,12874.7,195
"113590",3721.4,12910.9,195
"113591",3724.7,12947.2,195
"113592",3727,12983.5,195
"113593",3730.3,13020,195
"113594",3732.6,13056.6,195
"113595",3734.9,13093.4,195
"113596",3736,13130.5,195
"113597",3737.1,13167.5,195
"113598",3737.2,13204.9,195
"113599",3737.2,13242.3,195
"113600",3736.2,13280.1,195
"113601",3736.3,13317.8,195
"113602",3734.1,13355.8,195
"113603",3733,13393.5,195
"113604",3729.6,13431,195
"113605",3727.1,13467.6,195
"113606",3723.5,13503.9,195
"113607",3720.9,13539.4,195
"113608",3717.2,13574.9,195
"113609",3713.4,13609.7,195
"113610",3708.4,13644.7,195
"113611",3704.5,13679.2,195
"113612",3700.5,13713.8,195
"113613",3695.6,13748.5,195
"113614",3690.5,13783.1,195
"113615",3684.3,13817.7,195
"113616",3676.9,13852.1,195
"113617",3670.5,13885.5,195
"113618",3662.9,13918.7,195
"113619",3655.1,13950.8,195
"113620",3647.3,13982.3,195
"113621",3639.3,14013.1,195
"113622",3630.2,14043.6,195
"113623",3622.1,14073.4,195
"113624",3614,14103.2,195
"113625",3605.9,14132.7,195
"113626",3596.5,14161.9,195
"113627",3588.4,14191.2,195
"113628",3580.1,14220.4,195
"113629",3572,14249.5,195
"113630",3564.9,14278.1,195
"113631",3556.5,14306.8,195
"113632",3549.4,14334.8,195
"113633",3542.1,14362.4,195
"113634",3534.8,14389.5,195
"113635",3528.6,14416.1,195
"113636",3523.3,14442,195
"113637",3516.9,14467.4,195
"113638",3512.6,14492,195
"113639",3507.2,14515.8,195
"113640",3503.7,14538.1,195
"113641",3501.3,14559.2,195
"113642",3498.6,14578.7,195
"113643",3497.9,14596.5,195
"113644",3497.1,14613.1,195
"113645",3497.1,14628,195
"113646",3498,14641.2,195
"113647",3498.6,14652.3,195
"113648",3498.9,14661.5,195
"113649",3500,14668.5,195
"113650",3502,14673.7,195
"113651",3506.1,14677.8,195
"113652",3511.2,14682.2,195
"113653",3515.5,14687.4,195
"113654",3517.6,14693.7,195
"113655",3517,14697.2,195
"113656",3512.6,14698.5,195
"113657",3505.5,14696,195
"113658",3498.8,14690,195
"113659",3491,14683.6,195
"113660",3482.2,14678,195
"113661",3470.1,14673.8,195
"113662",3459.2,14670.3,195
"113663",3446.2,14667.4,195
"113664",3435.4,14664.2,195
"113665",3424.7,14661.7,195
"113666",3416.5,14660.2,195
"113667",3409.6,14659.8,195
"113668",3404.1,14660.5,195
"113669",3398.6,14662,195
"113670",3392,14662.9,195
"113671",3383.6,14660.7,195
"113672",3376.9,14653.8,195
"113673",3370.7,14643.9,195
"113674",3366.7,14633.1,195
"113675",3361.7,14622.2,195
"113676",3354.3,14612,195
"113677",3346.9,14601.4,195
"113678",3338.4,14590.4,195
"113679",3329.6,14578.7,195
"113680",3319.6,14566.2,195
"113681",3308.4,14553.2,195
"113682",3298.3,14539.8,195
"113683",3287,14526.5,195
"113684",3276.9,14513.1,195
"113685",3265.7,14500,195
"113686",3254.5,14487,195
"113687",3243.3,14474.3,195
"113688",3231,14461.8,195
"113689",3218.7,14449.4,195
"113690",3206.4,14436.9,195
"113691",3194.2,14424.9,195
"113692",3182,14413.5,195
"113693",3171.3,14402.8,195
"113694",3161.7,14392.6,195
"113695",3152.2,14383.8,195
"113696",3144.2,14376,195
"113697",3137.5,14369.8,195
"113698",3131.6,14368.3,195
"113699",3125.1,14370.3,195
"113700",3118.8,14373.7,195
"113701",3113.8,14378.1,195
"113702",3107.7,14382.9,195
"113703",3101.7,14387.8,195
"113704",3094.4,14392.5,195
"113705",3087.1,14396.4,195
"113706",3079.6,14399.4,195
"113707",3070.7,14400.9,195
"113708",3062.7,14400.9,195
"113709",3053.5,14400.1,195
"113710",3046.7,14400.7,195
"113711",3038.8,14400.5,195
"113712",3029.7,14401.4,195
"113713",3022.3,14404.1,195
"113714",3013.7,14407.7,195
"113715",3005.1,14411,195
"113716",2996.5,14414.5,195
"113717",2989,14417.2,195
"113718",2980.4,14420.1,195
"113719",2972.8,14422.7,195
"113720",2966.3,14425.2,195
"113721",2959.9,14428.2,195
"113722",2956,14431.9,195
"113723",2953.4,14436.9,195
"113724",2953.2,14442.8,195
"113725",2956.4,14448.6,195
"113726",2958.4,14454.6,195
"113727",2961.6,14460.1,195
"113728",2964.6,14465.2,195
"113729",2966.4,14469.5,195
"113730",2968.1,14473,195
"113731",2970.8,14475.6,195
"113732",2973.3,14477.5,195
"113733",2973.6,14479.3,195
"113734",2974.9,14479.9,195
"113735",2974.9,14479.9,195
"113736",2974.9,14479.8,195
"113737",2974.9,14479.6,195
"113738",2976,14479.4,195
"113739",2975.9,14479.3,195
"113740",2975.9,14479.1,195
"113741",2975.9,14479.1,195
"113742",2975.9,14479,195
"113743",2975.9,14478.9,195
"113744",2975.9,14478.9,195
"113745",2975.9,14479,195
"113746",2974.8,14479.2,195
"113747",2974.8,14479.3,195
"113748",2974.8,14479.4,195
"113749",2974.9,14479.6,195
"113750",2974.9,14479.6,195
"113751",2974.9,14479.6,195
"113752",2974.9,14479.6,195
"113753",2974.9,14479.8,195
"113754",2973.7,14479.9,195
"113755",2973.7,14479.9,195
"113756",2973.7,14480,195
"113757",2973.7,14480,195
"113758",2973.7,14480,195
"113759",2973.7,14480.2,195
"113760",2973.7,14480.2,195
"113761",2973.7,14480.2,195
"113762",2973.7,14480.2,195
"113763",2973.7,14480.2,195
"113764",2973.7,14480.2,195
"113765",2973.7,14480.2,195
"113766",2973.7,14480.2,195
"113767",2973.9,14480.4,195
"113768",2973.9,14480.4,195
"113769",2973.9,14480.4,195
"113770",2973.9,14480.4,195
"113771",2972.7,14480.7,195
"113772",2972.7,14480.7,195
"113773",2972.7,14480.7,195
"113774",2972.7,14480.7,195
"113775",2972.7,14480.7,195
"113776",2972.7,14480.7,195
"113777",2972.7,14480.7,195
"113778",2972.7,14480.7,195
"113779",2972.7,14480.7,195
"113780",2972.7,14480.7,195
"113781",2972.7,14480.7,195
"113782",2972.7,14480.7,195
"113783",2972.7,14480.7,195
"113784",2972.7,14480.7,195
"113785",2972.7,14480.7,195
"113786",2972.7,14480.7,195
"113787",2972.7,14480.7,195
"113788",0,0,196
"113789",-9.3,0.1,196
"113790",-18.2,1,196
"113791",-29.5,4.4,196
"113792",-41.4,8.9,196
"113793",-51.2,12.7,196
"113794",-60.4,17.1,196
"113795",-67.4,20.8,196
"113796",-69.3,22,196
"113797",-71,23.4,196
"113798",-70.9,23.6,196
"113799",-67.9,22,196
"113800",-66.8,21.7,196
"113801",-67.4,22.9,196
"113802",-69.2,26.2,196
"113803",-69.4,29.9,196
"113804",-68,34,196
"113805",-66.8,39.8,196
"113806",-63.7,46.3,196
"113807",-59.3,53.1,196
"113808",-54.4,60.3,196
"113809",-49,68.3,196
"113810",-42,76.7,196
"113811",-35.7,86.1,196
"113812",-30.3,96.2,196
"113813",-24.9,106.3,196
"113814",-20,117.6,196
"113815",-14.2,128.3,196
"113816",-8.5,139,196
"113817",-2.4,150,196
"113818",3.1,160.3,196
"113819",7.3,170.6,196
"113820",12.1,179.8,196
"113821",16.3,188,196
"113822",19.5,194.8,196
"113823",22.7,199.5,196
"113824",25.9,202.3,196
"113825",29.2,203.1,196
"113826",34.5,201,196
"113827",38.6,199,196
"113828",44.5,195.9,196
"113829",50.6,192.8,196
"113830",55.8,190.3,196
"113831",61.9,187.4,196
"113832",69.3,184.5,196
"113833",75.9,182,196
"113834",83.4,179,196
"113835",91.7,175.2,196
"113836",99.8,171.2,196
"113837",106.9,167.8,196
"113838",116,163,196
"113839",123.7,158.5,196
"113840",132.2,152.8,196
"113841",140,146.3,196
"113842",148.2,138.2,196
"113843",154.2,131,196
"113844",160.2,125.8,196
"113845",165.9,118,196
"113846",170.8,111.2,196
"113847",174.2,106.4,196
"113848",178.5,100.7,196
"113849",184.2,95.1,196
"113850",192.4,89,196
"113851",202.1,83.3,196
"113852",211.4,78.8,196
"113853",221.1,75,196
"113854",230.9,71.5,196
"113855",241,68.3,196
"113856",251.3,65.6,196
"113857",261.9,63,196
"113858",272.6,60.8,196
"113859",283.4,58.7,196
"113860",295,55.7,196
"113861",306.1,52,196
"113862",316.1,46.7,196
"113863",325.5,40.4,196
"113864",334.4,33.5,196
"113865",343.4,26.7,196
"113866",351.6,20.7,196
"113867",359.1,15.7,196
"113868",365.7,11.4,196
"113869",370.7,8.8,196
"113870",373.9,7.5,196
"113871",375.4,7.7,196
"113872",378.7,8.6,196
"113873",381.8,11.3,196
"113874",385.5,14.7,196
"113875",389,19.9,196
"113876",392.4,27,196
"113877",397.3,34.4,196
"113878",401.7,43.1,196
"113879",407.9,52.2,196
"113880",413.5,62.7,196
"113881",420.3,72.7,196
"113882",426.5,84,196
"113883",433,95.8,196
"113884",440.8,107.4,196
"113885",447.9,119.9,196
"113886",454.9,132.4,196
"113887",461.9,144.8,196
"113888",468.7,157.1,196
"113889",476.6,168.7,196
"113890",483.3,180.8,196
"113891",490.7,191.8,196
"113892",497.7,202.4,196
"113893",504.3,212.2,196
"113894",510.4,221.2,196
"113895",514.8,229.8,196
"113896",519.4,236.7,196
"113897",522.3,243,196
"113898",525.3,247.6,196
"113899",526.9,249.9,196
"113900",529.1,251.1,196
"113901",531.7,249,196
"113902",536.9,244.7,196
"113903",543,239.6,196
"113904",551,233.5,196
"113905",558.4,228.2,196
"113906",566.5,222,196
"113907",576.1,214.1,196
"113908",585.8,206.2,196
"113909",596.2,197.4,196
"113910",606.2,188.1,196
"113911",616,178.2,196
"113912",624.3,168.3,196
"113913",632.3,157.8,196
"113914",639.8,146.8,196
"113915",647.2,135.4,196
"113916",653.7,124.9,196
"113917",660.2,114.3,196
"113918",666.6,103.5,196
"113919",673,92.8,196
"113920",679.5,82.3,196
"113921",684.3,73.3,196
"113922",691.9,62.3,196
"113923",697.6,52.4,196
"113924",703.4,42.8,196
"113925",708.5,34.4,196
"113926",713,26.8,196
"113927",716.6,20.1,196
"113928",720.7,14.1,196
"113929",723.9,8.7,196
"113930",724.8,6.2,196
"113931",726.8,3.1,196
"113932",730.3,-1.6,196
"113933",733.2,-5.5,196
"113934",736.9,-10,196
"113935",742.5,-15.8,196
"113936",748.3,-21.3,196
"113937",756.1,-27.7,196
"113938",763.9,-32.3,196
"113939",774,-37.7,196
"113940",783.4,-41.7,196
"113941",792.5,-46.4,196
"113942",801.7,-51,196
"113943",808.8,-54.4,196
"113944",815.8,-58.1,196
"113945",822.2,-60.8,196
"113946",823.8,-60.5,196
"113947",827.5,-60.9,196
"113948",829.7,-59.5,196
"113949",832.7,-57,196
"113950",835.3,-53.3,196
"113951",838.5,-48.6,196
"113952",842.3,-42.7,196
"113953",845.8,-35.6,196
"113954",848.8,-27,196
"113955",854.5,-18.5,196
"113956",859.9,-8.5,196
"113957",865.5,1.9,196
"113958",871.9,11.5,196
"113959",877.4,21.6,196
"113960",883.5,30.8,196
"113961",889.6,39.7,196
"113962",893.5,49.9,196
"113963",897.4,59.6,196
"113964",902.2,68.7,196
"113965",907.6,76.8,196
"113966",911.1,86.1,196
"113967",916.3,94,196
"113968",921.6,99.7,196
"113969",926.2,104.7,196
"113970",929.5,109.3,196
"113971",931,113.6,196
"113972",931.4,116.4,196
"113973",931.7,116.8,196
"113974",931.7,116.7,196
"113975",931.5,116.4,196
"113976",931.4,116.3,196
"113977",931.2,116,196
"113978",931.2,116,196
"113979",931,115.8,196
"113980",930.9,115.6,196
"113981",930.8,115.5,196
"113982",930.7,115.3,196
"113983",931.5,114.5,196
"113984",931.4,114.4,196
"113985",931.4,114.3,196
"113986",931.3,114.1,196
"113987",931.2,114,196
"113988",931.2,113.9,196
"113989",931.1,113.8,196
"113990",931,113.7,196
"113991",931,113.7,196
"113992",931,113.6,196
"113993",931,113.6,196
"113994",930.9,113.5,196
"113995",930.9,113.5,196
"113996",930.9,113.4,196
"113997",930.9,113.4,196
"113998",930.8,113.4,196
"113999",930.8,113.4,196
"114000",929.9,114,196
"114001",929.8,113.9,196
"114002",929.8,113.9,196
"114003",929.8,113.9,196
"114004",929.7,113.8,196
"114005",929.7,113.8,196
"114006",929.7,113.8,196
"114007",929.7,113.8,196
"114008",929.7,113.7,196
"114009",929.7,113.7,196
"114010",929.6,113.6,196
"114011",929.6,113.6,196
"114012",929.6,113.6,196
"114013",929.6,113.6,196
"114014",929.5,113.5,196
"114015",929.5,113.5,196
"114016",929.6,113.6,196
"114017",929.6,113.6,196
"114018",929.6,113.6,196
"114019",929.6,113.6,196
"114020",929.5,113.5,196
"114021",929.5,113.5,196
"114022",929.5,113.4,196
"114023",929.5,113.4,196
"114024",929.5,113.4,196
"114025",929.4,113.2,196
"114026",929.4,113.2,196
"114027",929.4,113.2,196
"114028",929.4,113.2,196
"114029",929.4,113.2,196
"114030",929.4,113.2,196
"114031",929.4,113.2,196
"114032",0,0,197
"114033",-0.6,1,197
"114034",-0.7,0.9,197
"114035",-0.4,-0.2,197
"114036",-0.3,-1.4,197
"114037",0,-3.8,197
"114038",0.8,-5.9,197
"114039",1.4,-6.8,197
"114040",2.2,-7.6,197
"114041",2.9,-8.6,197
"114042",2.3,-7.6,197
"114043",0.9,-7,197
"114044",-1.7,-7.1,197
"114045",-5.5,-7.6,197
"114046",-10.2,-8.6,197
"114047",-15.4,-9.8,197
"114048",-20.8,-11.2,197
"114049",-26.7,-11.5,197
"114050",-31.7,-12.6,197
"114051",-35.8,-14.6,197
"114052",-37.6,-19.2,197
"114053",-37,-25.1,197
"114054",-34.5,-31.4,197
"114055",-31.1,-38.5,197
"114056",-27.5,-45.4,197
"114057",-24.1,-52.6,197
"114058",-21.1,-61.1,197
"114059",-19,-70.1,197
"114060",-17.5,-80.7,197
"114061",-17.1,-90.5,197
"114062",-17.4,-100.6,197
"114063",-18.5,-111.1,197
"114064",-20.4,-120.7,197
"114065",-22.2,-130.3,197
"114066",-23,-140.7,197
"114067",-23.2,-150.8,197
"114068",-22.7,-160.5,197
"114069",-21.1,-169.7,197
"114070",-18.9,-179.9,197
"114071",-16.7,-188.9,197
"114072",-14.3,-197.7,197
"114073",-12,-205.3,197
"114074",-10,-211.8,197
"114075",-8.5,-216.1,197
"114076",-7.1,-219.1,197
"114077",-6.1,-221.1,197
"114078",-5.6,-222.1,197
"114079",-5.7,-222.2,197
"114080",-6.4,-221.3,197
"114081",-6.5,-221.3,197
"114082",-6.6,-221.4,197
"114083",-5.7,-222.2,197
"114084",-3.1,-223.4,197
"114085",0.4,-221.7,197
"114086",4.9,-219.6,197
"114087",10,-217.2,197
"114088",16,-214.3,197
"114089",22.6,-209.9,197
"114090",30.1,-206.4,197
"114091",37.7,-201.5,197
"114092",46.5,-197.2,197
"114093",56,-192.7,197
"114094",66.8,-188.8,197
"114095",77.1,-183.9,197
"114096",88,-180,197
"114097",98.5,-174.9,197
"114098",109.9,-172,197
"114099",120.7,-168.1,197
"114100",131.1,-164.4,197
"114101",140.9,-161,197
"114102",150.3,-159,197
"114103",158.3,-156.5,197
"114104",165.5,-154.3,197
"114105",171.9,-152.4,197
"114106",178,-150.7,197
"114107",184,-150.3,197
"114108",188.8,-148.1,197
"114109",193.8,-148.2,197
"114110",197.3,-146.5,197
"114111",201.2,-145.9,197
"114112",204.2,-144.5,197
"114113",208.3,-143.8,197
"114114",213,-142.8,197
"114115",218.2,-141.5,197
"114116",223.4,-139,197
"114117",230,-138.3,197
"114118",236.7,-136.4,197
"114119",244,-134.2,197
"114120",252.1,-132.8,197
"114121",259.4,-130.5,197
"114122",265.5,-127.6,197
"114123",271,-126.2,197
"114124",274.3,-124.7,197
"114125",275.8,-124,197
"114126",275.9,-124,197
"114127",275.8,-124,197
"114128",275.6,-124.1,197
"114129",275.5,-124.1,197
"114130",275.5,-124.2,197
"114131",275.3,-124.2,197
"114132",275.1,-124.3,197
"114133",275,-124.4,197
"114134",275,-124.4,197
"114135",274.8,-124.5,197
"114136",274.7,-124.5,197
"114137",274.6,-124.5,197
"114138",274.5,-124.6,197
"114139",274.5,-124.6,197
"114140",274.4,-124.7,197
"114141",274.3,-124.7,197
"114142",274.2,-124.7,197
"114143",274.2,-124.7,197
"114144",274.1,-124.8,197
"114145",274.1,-124.8,197
"114146",274,-124.9,197
"114147",273.8,-124.9,197
"114148",273.8,-124.9,197
"114149",273.8,-125,197
"114150",273.8,-125,197
"114151",273.6,-125,197
"114152",273.6,-125,197
"114153",273.6,-125,197
"114154",273.6,-125,197
"114155",273.5,-125.1,197
"114156",273.5,-125.1,197
"114157",273.5,-125.1,197
"114158",273.5,-125.1,197
"114159",273.4,-125.1,197
"114160",273.4,-125.1,197
"114161",273.4,-125.1,197
"114162",273.4,-125.1,197
"114163",273.4,-125.1,197
"114164",273.4,-125.1,197
"114165",273.4,-125.1,197
"114166",273.4,-125.1,197
"114167",273.4,-125.1,197
"114168",273.4,-125.1,197
"114169",273.4,-125.1,197
"114170",272.9,-124.1,197
"114171",272.9,-124.1,197
"114172",272.9,-124.1,197
"114173",272.9,-124.1,197
"114174",272.9,-124.1,197
"114175",272.9,-124.1,197
"114176",272.9,-124.1,197
"114177",272.9,-124.1,197
"114178",272.9,-124.1,197
"114179",272.9,-124.1,197
"114180",272.9,-124.1,197
"114181",272.9,-124.1,197
"114182",272.9,-124.1,197
"114183",272.9,-124.1,197
"114184",272.9,-124.1,197
"114185",272.9,-124.1,197
"114186",272.9,-124.1,197
"114187",272.8,-124.2,197
"114188",272.8,-124.2,197
"114189",272.8,-124.2,197
"114190",272.8,-124.2,197
"114191",272.8,-124.2,197
"114192",272.7,-124.2,197
"114193",273,-124.1,197
"114194",274.2,-123.5,197
"114195",276.6,-122.4,197
"114196",280.2,-120.6,197
"114197",284.1,-118.7,197
"114198",288.6,-116.6,197
"114199",294.1,-113.9,197
"114200",300.4,-111,197
"114201",306.9,-107.8,197
"114202",314,-104.5,197
"114203",322,-100.7,197
"114204",330.9,-96.4,197
"114205",340,-92.1,197
"114206",349,-87.8,197
"114207",358.3,-83.3,197
"114208",368.7,-79.7,197
"114209",378.8,-74.8,197
"114210",389.3,-69.8,197
"114211",399.6,-64.9,197
"114212",410.4,-59.7,197
"114213",421,-54.6,197
"114214",432.5,-50.4,197
"114215",444.4,-46,197
"114216",456.6,-41.4,197
"114217",469.4,-37.8,197
"114218",482,-34.3,197
"114219",494.6,-30.7,197
"114220",507.1,-27.4,197
"114221",519.9,-25,197
"114222",532.2,-22.9,197
"114223",544.9,-21.8,197
"114224",557.5,-20.8,197
"114225",570.5,-20.9,197
"114226",584.9,-21.5,197
"114227",597.5,-23,197
"114228",610.1,-25.7,197
"114229",621.6,-27.8,197
"114230",632.5,-31.3,197
"114231",642,-34.3,197
"114232",650.8,-37.6,197
"114233",657.5,-39.3,197
"114234",663.2,-42.9,197
"114235",667.1,-47.2,197
"114236",668.8,-52.7,197
"114237",669.2,-59.9,197
"114238",667.5,-65.7,197
"114239",665.7,-72.8,197
"114240",663.4,-78.8,197
"114241",660.4,-85.2,197
"114242",657,-93.1,197
"114243",653.1,-102.4,197
"114244",649.4,-112.9,197
"114245",648.7,-125.9,197
"114246",641.6,-135.4,197
"114247",633.4,-143.1,197
"114248",625.4,-153.3,197
"114249",615.1,-160.6,197
"114250",604,-169.6,197
"114251",593,-178.7,197
"114252",580.5,-185.9,197
"114253",568.2,-193,197
"114254",555.8,-198.9,197
"114255",542.6,-202.8,197
"114256",529.8,-207.7,197
"114257",516.8,-212.6,197
"114258",504,-217.4,197
"114259",491.6,-222.1,197
"114260",479.7,-226.6,197
"114261",468.5,-230.6,197
"114262",458.4,-234.2,197
"114263",449.7,-238.3,197
"114264",442.1,-240.7,197
"114265",435.1,-241.6,197
"114266",428.9,-242.1,197
"114267",425,-242.7,197
"114268",422.9,-242.4,197
"114269",423.4,-243.4,197
"114270",423.9,-243.2,197
"114271",424.4,-243,197
"114272",425.3,-243.8,197
"114273",425.5,-243.7,197
"114274",425.9,-243.5,197
"114275",426.2,-243.3,197
"114276",426.9,-244.2,197
"114277",427.1,-244.1,197
"114278",427.2,-244.1,197
"114279",427.5,-243.9,197
"114280",427.7,-243.9,197
"114281",427.8,-243.8,197
"114282",427.9,-243.7,197
"114283",426.9,-243,197
"114284",425,-243.9,197
"114285",421.4,-245.6,197
"114286",416.4,-246.7,197
"114287",411,-249.3,197
"114288",404,-251.4,197
"114289",396.5,-253.8,197
"114290",388.6,-256.2,197
"114291",380,-257.9,197
"114292",370.2,-258.9,197
"114293",360.6,-262.2,197
"114294",352.6,-267.3,197
"114295",341.9,-272.3,197
"114296",330.9,-280.1,197
"114297",319.5,-286.8,197
"114298",309,-295.5,197
"114299",298.5,-304.4,197
"114300",288.6,-314,197
"114301",279.3,-323.5,197
"114302",271.5,-333.5,197
"114303",264.9,-341.6,197
"114304",260.7,-348.6,197
"114305",260.6,-352.3,197
"114306",260.9,-354.7,197
"114307",261,-354.7,197
"114308",261.2,-354.6,197
"114309",261.4,-354.5,197
"114310",261.4,-354.5,197
"114311",261.6,-354.5,197
"114312",261.1,-353.4,197
"114313",261.2,-353.4,197
"114314",261.1,-353.4,197
"114315",260.9,-354.7,197
"114316",260.1,-355.1,197
"114317",259.6,-355.4,197
"114318",259.4,-356.7,197
"114319",258.2,-358.5,197
"114320",256.2,-360.7,197
